/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_059.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_059.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_059.jpg,0,0,0,5.626497E-06
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_121.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_121.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_121.jpg,0,0,0,1.216732E-06
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_188.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_188.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_188.jpg,0,0,0,8.285259E-06
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_255.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_255.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_255.jpg,0,0,0,8.917082E-06
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_322.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_322.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_322.jpg,0,0,0,8.218855E-06
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_390.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_390.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_390.jpg,0,0,0,1.057925E-05
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_457.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_457.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_457.jpg,0,0,0,1.137714E-05
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_525.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_525.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_525.jpg,0,0,0,1.217512E-05
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_592.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_592.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_592.jpg,0,0,0,1.782808E-05
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_660.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_660.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_660.jpg,0,0,0,1.380291E-06
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_729.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_729.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_729.jpg,0,0,0,1.543465E-05
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_796.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_796.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_796.jpg,0,0,0,1.254098E-05
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_864.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_864.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_864.jpg,0,0,0,3.767666E-07
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_22_933.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_22_933.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_22_933.jpg,0,0,0,1.361442E-06
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_002.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_002.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_002.jpg,0,0,0,5.434508E-06
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_131.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_131.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_131.jpg,0,0.187569,0,0.1424366
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_192.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_192.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_192.jpg,0,0.3693599,0,0.4200233
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_259.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_259.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_259.jpg,0,0.5508392,0,0.7373093
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_328.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_328.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_328.jpg,0,0.6325382,0,1.383138
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_394.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_394.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_394.jpg,0,0.4564111,0,1.745547
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_463.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_463.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_463.jpg,0,0.2749679,0,1.95604
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_530.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_530.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_530.jpg,0,0.03670514,0,2.102572
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_600.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_600.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_600.jpg,0,0,0,2.074727
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_667.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_667.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_667.jpg,0,0,0,2.058061
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_735.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_735.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_735.jpg,0,0.08278513,0,2.103518
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_802.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_802.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_802.jpg,0,0.04834199,0,2.123538
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_871.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_871.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_871.jpg,0,0,0,2.1112
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_23_940.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_23_940.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_23_940.jpg,0,0.1742849,0,2.183362
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_008.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_008.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_008.jpg,0,0.412155,0,2.472762
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_077.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_077.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_077.jpg,0,0.355746,0,2.74132
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_145.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_145.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_145.jpg,0,0.1757401,0,2.901771
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_213.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_213.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_213.jpg,0,0,0,2.943431
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_279.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_279.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_279.jpg,0,0.099648,0,2.961718
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_346.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_346.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_346.jpg,0,0.03309274,0,3.01919
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_417.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_417.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_417.jpg,-0.1,0,0,3.021477
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_484.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_484.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_484.jpg,-0.25,0,0,2.997727
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_551.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_551.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_551.jpg,-0.45,0,0,2.960646
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_618.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_618.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_618.jpg,-0.1,0,0,2.932767
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_687.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_687.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_687.jpg,0,0,0,2.903517
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_755.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_755.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_755.jpg,0,0,0,2.885109
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_822.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_822.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_822.jpg,0,0,0,2.867685
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_891.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_891.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_891.jpg,0,0,0,2.844646
/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/center_2025_12_09_22_14_24_959.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/left_2025_12_09_22_14_24_959.jpg,/Users/khwahishvaid/Desktop/self-driving-car-project/self_driving_project/data/raw/run_1/IMG/right_2025_12_09_22_14_24_959.jpg,0,0,0,2.82749
